/*
From CIE's open access data sets: CIE 2006, CIE 2006 LMS cone
fundamentals for 2° field size in terms of energy, International
Commission on Illumination (CIE), Vienna, Austria, DOI:
10.25039/CIE.DS.tijidesg
    
Original data have been extrapolated and interpolated with cubic
splines on log-transformed values to 1 nm spectral resolution.

Column 1: Wavelength [nm]
Column 2: Long-wavelength cones
Column 3: Medium-wavelength cones
Column 4: Short-wavelength cones
*/

727  7.9359e-04  5.1229e-05  6.2601e-08
728  7.3830e-04  4.7787e-05  6.2601e-08
729  6.8701e-04  4.4586e-05  6.2601e-08
730  6.3937e-04  4.1604e-05  6.2601e-08
731  5.9505e-04  3.8824e-05  6.2601e-08
732  5.5379e-04  3.6230e-05  6.2601e-08
733  5.1535e-04  3.3808e-05  6.2601e-08
734  4.7950e-04  3.1547e-05  6.2601e-08
735  4.4604e-04  2.9435e-05  6.2601e-08
736  4.1481e-04  2.7463e-05  6.2601e-08
737  3.8575e-04  2.5627e-05  6.2601e-08
738  3.5879e-04  2.3922e-05  6.2601e-08
739  3.3386e-04  2.2343e-05  6.2601e-08
740  3.1087e-04  2.0886e-05  6.2601e-08
741  2.8970e-04  1.9542e-05  6.2601e-08
742  2.7015e-04  1.8299e-05  6.2601e-08
743  2.5201e-04  1.7142e-05  6.2601e-08
744  2.3512e-04  1.6061e-05  6.2601e-08
745  2.1933e-04  1.5046e-05  6.2601e-08
746  2.0454e-04  1.4089e-05  6.2601e-08
747  1.9069e-04  1.3190e-05  6.2601e-08
748  1.7777e-04  1.2346e-05  6.2601e-08
749  1.6574e-04  1.1557e-05  6.2601e-08
750  1.5455e-04  1.0820e-05  6.2601e-08
751  1.4417e-04  1.0133e-05  6.2601e-08
752  1.3453e-04  9.4937e-06  6.2601e-08
753  1.2557e-04  8.8974e-06  6.2601e-08
754  1.1725e-04  8.3414e-06  6.2601e-08
755  1.0951e-04  7.8228e-06  6.2601e-08
756  1.0230e-04  7.3387e-06  6.2601e-08
757  9.5582e-05  6.8861e-06  6.2601e-08
758  8.9316e-05  6.4623e-06  6.2601e-08
759  8.3464e-05  6.0646e-06  6.2601e-08
760  7.7992e-05  5.6909e-06  6.2601e-08
761  7.2874e-05  5.3394e-06  6.2601e-08
762  6.8093e-05  5.0093e-06  6.2601e-08
763  6.3634e-05  4.6998e-06  6.2601e-08
764  5.9484e-05  4.4104e-06  6.2601e-08
765  5.5626e-05  4.1400e-06  6.2601e-08
766  5.2043e-05  3.8877e-06  6.2601e-08
767  4.8706e-05  3.6519e-06  6.2601e-08
768  4.5590e-05  3.4307e-06  6.2601e-08
769  4.2671e-05  3.2228e-06  6.2601e-08
770  3.9929e-05  3.0268e-06  6.2601e-08
771  3.7351e-05  2.8419e-06  6.2601e-08
772  3.4932e-05  2.6680e-06  6.2601e-08
773  3.2673e-05  2.5049e-06  6.2601e-08
774  3.0569e-05  2.3527e-06  6.2601e-08
775  2.8616e-05  2.2110e-06  6.2601e-08
776  2.6807e-05  2.0795e-06  6.2601e-08
777  2.5128e-05  1.9570e-06  6.2601e-08
778  2.3564e-05  1.8426e-06  6.2601e-08
779  2.2102e-05  1.7353e-06  6.2601e-08
780  2.0732e-05  1.6343e-06  6.2601e-08
781  1.9444e-05  1.5391e-06  6.2601e-08
782  1.8235e-05  1.4493e-06  6.2601e-08
783  1.7101e-05  1.3648e-06  6.2601e-08
784  1.6038e-05  1.2853e-06  6.2601e-08
785  1.5043e-05  1.2105e-06  6.2601e-08
786  1.4113e-05  1.1404e-06  6.2601e-08
787  1.3242e-05  1.0745e-06  6.2601e-08
788  1.2426e-05  1.0125e-06  6.2601e-08
789  1.1662e-05  9.5413e-07  6.2601e-08
790  1.0945e-05  8.9917e-07  6.2601e-08
791  1.0272e-05  8.4737e-07  6.2601e-08
792  9.6404e-06  7.9863e-07  6.2601e-08
793  9.0490e-06  7.5283e-07  6.2601e-08
794  8.4954e-06  7.0985e-07  6.2601e-08
795  7.9776e-06  6.6959e-07  6.2601e-08
796  7.4935e-06  6.3190e-07  6.2601e-08
797  7.0408e-06  5.9660e-07  6.2601e-08
798  6.6175e-06  5.6349e-07  6.2601e-08
799  6.2214e-06  5.3241e-07  6.2601e-08
800  5.8506e-06  5.0319e-07  6.2601e-08
801  5.5033e-06  4.7569e-07  6.2601e-08
