/*
Particulate absorption and scattering spectra, normalized by SPM 
Scattering spectra estimated from LISST-VSF PSD power-function fit 
(see Boss et al. 2013) scaled by LISST-VSF scattering coefficient at 515 nm 
Total (a_p) and bleached (a_d) absorption spectra from UV/VIS 
spectrophotometer measurements with GF/F filter.

Lat, Lon =  59.8787 ,  5.65556 
Date Time UTC =  20-May-2022 11:32:00 
Depth = 1 m  
SPM =  20.13  g/m3 
POC = -999 mg/m3 
PSD power-law exponent (~1.5-147 um) =  4.453 
Scattering spectra power-function exponent (400-700 nm) =  1.252 

Created by Elinor Tessin on  04-Jun-2024 11:49:35 
Data Version:  V1_04-Jun-2024 
Column 1: wavelength [nm]
Column 2: a_p [m^2/g]
Column 3: a_d [m^2/g]
Column 4: b_p [m^2/g]
*/
648   9.220e-04   9.379e-05  0.264
649   9.093e-04   9.026e-05  0.264
650   8.967e-04   8.674e-05  0.263
651   8.924e-04   8.244e-05  0.263
652   8.882e-04   7.814e-05  0.262
653   8.974e-04   7.968e-05  0.262
654   9.066e-04   8.122e-05  0.261
655   9.342e-04   8.554e-05  0.261
656   9.617e-04   8.987e-05  0.260
657   1.011e-03   9.180e-05  0.260
658   1.060e-03   9.374e-05  0.259
659   1.134e-03   9.305e-05  0.259
660   1.207e-03   9.235e-05  0.258
661   1.311e-03   9.550e-05  0.258
662   1.415e-03   9.866e-05  0.258
663   1.539e-03   1.024e-04  0.257
664   1.663e-03   1.061e-04  0.257
665   1.796e-03   1.086e-04  0.256
666   1.929e-03   1.112e-04  0.256
667   2.068e-03   1.163e-04  0.255
668   2.207e-03   1.215e-04  0.255
669   2.340e-03   1.238e-04  0.254
670   2.472e-03   1.260e-04  0.254
671   2.566e-03   1.243e-04  0.253
672   2.659e-03   1.226e-04  0.253
673   2.705e-03   1.260e-04  0.252
674   2.751e-03   1.295e-04  0.252
675   2.751e-03   1.291e-04  0.251
676   2.752e-03   1.287e-04  0.251
677   2.710e-03   1.237e-04  0.250
678   2.668e-03   1.187e-04  0.250
679   2.592e-03   1.136e-04  0.249
680   2.517e-03   1.085e-04  0.249
681   2.407e-03   1.004e-04  0.249
682   2.298e-03   9.235e-05  0.248
683   2.150e-03   8.554e-05  0.248
684   2.001e-03   7.874e-05  0.247
685   1.824e-03   7.285e-05  0.247
686   1.646e-03   6.696e-05  0.246
687   1.474e-03   6.401e-05  0.246
688   1.302e-03   6.105e-05  0.245
689   1.148e-03   5.686e-05  0.245
690   9.950e-04   5.266e-05  0.244
691   8.554e-04   4.755e-05  0.244
692   7.158e-04   4.243e-05  0.244
693   6.135e-04   3.593e-05  0.243
694   5.112e-04   2.943e-05  0.243
695   4.403e-04   2.399e-05  0.242
696   3.693e-04   1.854e-05  0.242
697   3.217e-04   1.689e-05  0.241
698   2.741e-04   1.524e-05  0.241
699   2.502e-04   1.493e-05  0.241
700   2.264e-04   1.462e-05  0.240
701   2.003e-04   1.200e-05  0.240
702   1.742e-04   9.384e-06  0.239
703   1.492e-04   7.377e-06  0.239
704   1.242e-04   5.370e-06  0.238
705   1.117e-04   1.010e-05  0.238
706   9.925e-05   1.482e-05  0.238
707   8.892e-05   1.757e-05  0.237
708   7.859e-05   2.032e-05  0.237
709   7.457e-05   1.552e-05  0.236
710   7.054e-05   1.071e-05  0.236
711   6.990e-05   1.064e-05  0.235
712   6.925e-05   1.057e-05  0.235
713   6.175e-05   1.220e-05  0.235
714   5.425e-05   1.382e-05  0.234
715   4.434e-05   1.461e-05  0.234
716   3.443e-05   1.540e-05  0.233
717   2.805e-05   1.351e-05  0.233
718   2.167e-05   1.161e-05  0.233
