0.7744 0.4207 0.4726   0.7744 0.4207 0.4726
-0.4433 0.862 0.2459   -0.4433 0.862 0.2459
-0.5123 0.8578 0.04215   -0.5123 0.8578 0.04215
-0.2297 0.6265 -0.7448   -0.2297 0.6265 -0.7448
0.04315 0.3708 -0.9277   0.04315 0.3708 -0.9277
0.3512 0.0707 -0.9336   0.3512 0.0707 -0.9336
0.5419 -0.009799 -0.8404   0.5419 -0.009799 -0.8404
0.409 0.9053 -0.1147   0.409 0.9053 -0.1147
0.4586 0.8708 -0.1772   0.4586 0.8708 -0.1772
0.6499 0.4252 -0.63   0.6499 0.4252 -0.63
0.6415 0.3099 -0.7018   0.6415 0.3099 -0.7018
-0.3286 0.845 0.4218   -0.3286 0.845 0.4218
-0.2606 0.8354 0.4839   -0.2606 0.8354 0.4839
0.8536 0.4365 0.2843   0.8536 0.4365 0.2843
0.894 0.3523 0.2768   0.894 0.3523 0.2768
0.2771 0.1573 0.3854   -0.5541 -0.3145 -0.7707
-0.1809 0.01249 0.466   0.3617 -0.02499 -0.932
-0.7978 -0.1826 0.5746   -0.7978 -0.1826 0.5746
-0.8181 -0.1613 0.552   -0.8181 -0.1613 0.552
-0.3538 0.1397 0.3245   0.7076 -0.2793 -0.649
0.1548 0.4694 0.07526   -0.3096 -0.9389 -0.1505
0.6191 0.7704 -0.1523   0.6191 0.7704 -0.1523
0.5982 0.7714 -0.2169   0.5982 0.7714 -0.2169
-0.8363 0.04179 -0.5466   -0.8363 0.04179 -0.5466
-0.9303 0.3218 -0.1763   -0.9303 0.3218 -0.1763
-0.6123 -0.754 0.2379   -0.6123 -0.754 0.2379
-0.7662 -0.5538 -0.326   -0.7662 -0.5538 -0.326
-0.4358 -0.1906 -0.1543   0.8715 0.3812 0.3085
0.1497 0.4529 0.15   -0.2994 -0.9057 -0.3
0.4802 0.816 0.3217   0.4802 0.816 0.3217
0.5367 0.7313 0.4208   0.5367 0.7313 0.4208
0.4855 -0.256 0.8359   0.4855 -0.256 0.8359
0.3688 -0.5877 0.7201   0.3688 -0.5877 0.7201
0.1758 -0.9003 0.3981   0.1758 -0.9003 0.3981
-0.04092 -0.9538 0.2978   -0.04092 -0.9538 0.2978
-0.6155 -0.3025 0.7278   -0.6155 -0.3025 0.7278
-0.6674 -0.1935 0.7191   -0.6674 -0.1935 0.7191
-0.3571 -0.2685 0.2245   0.7142 0.5369 -0.449
0.004262 -0.3557 -0.3514   -0.008523 0.7114 0.7027
0.3146 -0.4306 -0.8459   0.3146 -0.4306 -0.8459
0.3681 -0.394 -0.8422   0.3681 -0.394 -0.8422
0.3531 -0.1199 -0.3331   -0.7063 0.2397 0.6661
0.3346 0.2205 0.2991   -0.6692 -0.4409 -0.5981
0.3197 0.4946 0.8082   0.3197 0.4946 0.8082
0.7638 0.2283 0.6038   0.7638 0.2283 0.6038
0.5273 -0.4974 -0.6889   0.5273 -0.4974 -0.6889
0.486 -0.4709 -0.7362   0.486 -0.4709 -0.7362
0.3555 0.07813 -0.3428   -0.711 -0.1563 0.6856
0.2792 0.3991 -0.1128   -0.5585 -0.7983 0.2256
0.1488 0.9482 0.2807   0.1488 0.9482 0.2807
0.1224 0.9358 0.3306   0.1224 0.9358 0.3306
0.09538 0.416 0.2605   -0.1908 -0.832 -0.5209
0.04888 -0.4775 0.1399   -0.09776 0.9551 -0.2798
0.02183 -0.9973 0.0698   0.02183 -0.9973 0.0698
0.05923 -0.9955 0.07401   0.05923 -0.9955 0.07401
0.3451 -0.3057 0.1936   -0.6901 0.6113 -0.3873
0.4341 -0.09082 0.2309   -0.8682 0.1816 -0.4618
0.7199 0.599 0.3505   0.7199 0.599 0.3505
0.6264 0.6925 0.3579   0.6264 0.6925 0.3579
-0.7631 0.5956 0.2508   -0.7631 0.5956 0.2508
-0.82 0.5281 0.2207   -0.82 0.5281 0.2207
-0.4227 0.2372 0.1227   0.8454 -0.4744 -0.2453
0.3621 -0.3374 -0.071   -0.7242 0.6748 0.142
0.7594 -0.6283 -0.169   0.7594 -0.6283 -0.169
0.6667 -0.7439 -0.04505   0.6667 -0.7439 -0.04505
0.1636 -0.9124 0.3751   0.1636 -0.9124 0.3751
-0.03212 -0.7926 0.6089   -0.03212 -0.7926 0.6089
-0.1325 -0.04318 0.9902   -0.1325 -0.04318 0.9902
-0.2263 0.2177 0.9494   -0.2263 0.2177 0.9494
-0.6625 0.7372 0.1327   -0.6625 0.7372 0.1327
-0.6864 0.7204 -0.09988   -0.6864 0.7204 -0.09988
-0.3009 -0.1159 -0.9466   -0.3009 -0.1159 -0.9466
-0.2187 -0.45 -0.8658   -0.2187 -0.45 -0.8658
0.735 0.03994 -0.6769   0.735 0.03994 -0.6769
0.7455 0.1858 -0.6401   0.7455 0.1858 -0.6401
-0.3317 0.7452 -0.5785   -0.3317 0.7452 -0.5785
-0.4294 -0.03331 -0.9025   -0.4294 -0.03331 -0.9025
0.3771 -0.5068 -0.7752   0.3771 -0.5068 -0.7752
0.4884 -0.5483 -0.6789   0.4884 -0.5483 -0.6789
0.25 -0.2894 -0.3221   -0.5 0.5787 0.6443
-0.2235 0.2251 0.3865   0.4471 -0.4502 -0.773
-0.4619 0.4841 0.7432   -0.4619 0.4841 0.7432
-0.4114 0.4885 0.7694   -0.4114 0.4885 0.7694
0.9748 -0.1792 0.1331   0.9748 -0.1792 0.1331
0.9575 -0.2785 0.07479   0.9575 -0.2785 0.07479
-0.424 -0.9017 -0.08492   -0.424 -0.9017 -0.08492
0.2174 -0.9315 -0.2918   0.2174 -0.9315 -0.2918
0.9602 0.2186 -0.1742   0.9602 0.2186 -0.1742
0.9432 0.3083 -0.1241   0.9432 0.3083 -0.1241
0.464 0.1707 0.07473   -0.928 -0.3414 -0.1495
-0.3044 -0.04993 0.3935   0.6087 0.09986 -0.7871
-0.7835 -0.1875 0.5924   -0.7835 -0.1875 0.5924
-0.8286 -0.09814 0.5512   -0.8286 -0.09814 0.5512
-0.425 0.8959 -0.1294   -0.425 0.8959 -0.1294
-0.2632 0.9466 -0.186   -0.2632 0.9466 -0.186
0.9669 0.2485 0.05837   0.9669 0.2485 0.05837
0.9747 0.1762 0.1377   0.9747 0.1762 0.1377
-0.4475 0.07992 0.8907   -0.4475 0.07992 0.8907
-0.8673 -0.2937 0.402   -0.8673 -0.2937 0.402
-0.1258 0.9223 0.3655   -0.1258 0.9223 0.3655
0.1708 0.9844 0.04271   0.1708 0.9844 0.04271
0.249 0.9661 -0.06758   0.249 0.9661 -0.06758
0.3773 0.7839 -0.4931   0.3773 0.7839 -0.4931
-0.07214 0.1913 -0.9789   -0.07214 0.1913 -0.9789
-0.1447 0.003324 -0.9895   -0.1447 0.003324 -0.9895
0.2375 -0.8695 0.4331   0.2375 -0.8695 0.4331
0.04444 -0.8788 0.4752   0.04444 -0.8788 0.4752
-0.6015 -0.7331 0.3172   -0.6015 -0.7331 0.3172
-0.1902 -0.9515 0.2417   -0.1902 -0.9515 0.2417
0.1292 -0.2014 -0.9709   0.1292 -0.2014 -0.9709
0.1694 -0.2618 -0.9501   0.1694 -0.2618 -0.9501
0.2295 -0.937 -0.2635   0.2295 -0.937 -0.2635
0.1453 -0.9894 0.0009342   0.1453 -0.9894 0.0009342
-0.3696 -0.5821 0.7242   -0.3696 -0.5821 0.7242
-0.6443 0.5085 0.5713   -0.6443 0.5085 0.5713
0.4089 0.8392 -0.3587   0.4089 0.8392 -0.3587
0.6049 0.7229 -0.334   0.6049 0.7229 -0.334
0.9829 0.1616 0.0886   0.9829 0.1616 0.0886
0.9869 0.02289 0.1595   0.9869 0.02289 0.1595
0.4935 0.06521 -0.04704   -0.987 -0.1304 0.09408
-0.2984 0.1331 -0.3784   0.5969 -0.2663 0.7569
-0.7919 0.1755 -0.5849   -0.7919 0.1755 -0.5849
-0.7875 0.1642 -0.594   -0.7875 0.1642 -0.594
-0.2511 0.05944 -0.4283   0.5022 -0.1189 0.8566
0.4458 -0.07669 -0.213   -0.8916 0.1534 0.426
0.9823 -0.1815 -0.04729   0.9823 -0.1815 -0.04729
0.9583 -0.2859 -0.003367   0.9583 -0.2859 -0.003367
-0.06408 -0.9922 0.1071   -0.06408 -0.9922 0.1071
-0.1445 -0.9817 0.1241   -0.1445 -0.9817 0.1241
0.0832 -0.4717 0.1435   -0.1664 0.9434 -0.2871
0.4023 0.2429 0.1708   -0.8046 -0.4858 -0.3416
0.63 0.7529 0.1902   0.63 0.7529 0.1902
0.7471 0.5285 0.4033   0.7471 0.5285 0.4033
0.2574 0.4274 0.03232   -0.5149 -0.8548 -0.06464
-0.2005 0.3329 -0.3146   0.401 -0.6657 0.6293
-0.6901 0.2318 -0.6856   -0.6901 0.2318 -0.6856
-0.793 0.1495 -0.5905   -0.793 0.1495 -0.5905
-0.8987 -0.2387 0.3678   -0.8987 -0.2387 0.3678
-0.8331 -0.3418 0.435   -0.8331 -0.3418 0.435
-0.7457 -0.6518 0.1377   -0.7457 -0.6518 0.1377
-0.6456 -0.7623 0.04524   -0.6456 -0.7623 0.04524
-0.268 0.06888 0.9609   -0.268 0.06888 0.9609
-0.1804 0.1876 0.9655   -0.1804 0.1876 0.9655
0.1004 0.3431 0.3496   -0.2008 -0.6862 -0.6992
0.2561 0.4293 0.007914   -0.5123 -0.8587 -0.01583
0.5369 0.5848 -0.608   0.5369 0.5848 -0.608
0.254 0.5372 -0.8043   0.254 0.5372 -0.8043
0.0189 0.4852 -0.8742   0.0189 0.4852 -0.8742
-0.5539 0.4965 -0.6683   -0.5539 0.4965 -0.6683
-0.6324 0.5233 -0.5712   -0.6324 0.5233 -0.5712
-0.6828 0.6687 -0.2943   -0.6828 0.6687 -0.2943
0.08761 0.9125 -0.3996   0.08761 0.9125 -0.3996
0.3965 0.8289 -0.3945   0.3965 0.8289 -0.3945
0.9656 0.1071 -0.237   0.9656 0.1071 -0.237
0.9645 -0.1153 -0.2375   0.9645 -0.1153 -0.2375
-0.113 -0.8359 -0.5371   -0.113 -0.8359 -0.5371
0.4551 -0.7363 -0.5007   0.4551 -0.7363 -0.5007
-0.8667 0.16 -0.4724   -0.8667 0.16 -0.4724
-0.8727 0.2251 -0.4332   -0.8727 0.2251 -0.4332
-0.3845 0.2076 -0.243   0.769 -0.4152 0.486
0.4595 0.1774 0.08588   -0.9191 -0.3547 -0.1718
0.9477 0.1599 0.2761   0.9477 0.1599 0.2761
0.9612 0.2019 0.1882   0.9612 0.2019 0.1882
0.3383 0.5482 -0.7649   0.3383 0.5482 -0.7649
0.3175 0.5696 -0.7581   0.3175 0.5696 -0.7581
0.8476 0.3611 0.3888   0.8476 0.3611 0.3888
0.7244 0.4219 0.5452   0.7244 0.4219 0.5452
-0.01865 0.764 0.6449   -0.01865 0.764 0.6449
-0.4451 0.5825 0.6801   -0.4451 0.5825 0.6801
-0.5951 0.4177 0.6866   -0.5951 0.4177 0.6866
-0.774 0.1133 0.623   -0.774 0.1133 0.623
-0.4358 -0.09024 0.2279   0.8716 0.1805 -0.4559
0.03931 -0.3761 -0.3271   -0.07861 0.7523 0.6542
0.3775 -0.5796 -0.7222   0.3775 -0.5796 -0.7222
0.3163 -0.6275 -0.7115   0.3163 -0.6275 -0.7115
-0.7069 -0.7071 -0.01561   -0.7069 -0.7071 -0.01561
-0.7604 -0.6409 0.1049   -0.7604 -0.6409 0.1049
-0.3364 -0.1889 0.318   0.6728 0.3778 -0.636
-0.02008 0.1484 0.4771   0.04015 -0.2967 -0.9541
0.4039 0.6004 0.6902   0.4039 0.6004 0.6902
0.295 0.6401 0.7094   0.295 0.6401 0.7094
-0.6372 0.4527 0.6237   -0.6372 0.4527 0.6237
-0.8207 0.3343 0.4633   -0.8207 0.3343 0.4633
-0.8439 -0.2121 -0.4929   -0.8439 -0.2121 -0.4929
-0.8576 -0.2364 -0.4568   -0.8576 -0.2364 -0.4568
-0.9073 0.04518 0.4181   -0.9073 0.04518 0.4181
-0.7855 0.02502 0.6184   -0.7855 0.02502 0.6184
0.2407 -0.5817 0.777   0.2407 -0.5817 0.777
0.4543 -0.6425 0.617   0.4543 -0.6425 0.617
0.8067 -0.5684 -0.1617   0.8067 -0.5684 -0.1617
0.7997 -0.5762 -0.1688   0.7997 -0.5762 -0.1688
0.4046 -0.6878 0.6027   0.4046 -0.6878 0.6027
0.2987 -0.656 0.6932   0.2987 -0.656 0.6932
0.2105 -0.3647 0.2696   -0.421 0.7294 -0.5391
0.05567 0.147 -0.4747   -0.1113 -0.2939 0.9493
-0.03248 0.4382 -0.8983   -0.03248 0.4382 -0.8983
-0.0827 0.4849 -0.8706   -0.0827 0.4849 -0.8706
-0.5678 0.3355 0.7517   -0.5678 0.3355 0.7517
-0.5611 0.2511 0.7887   -0.5611 0.2511 0.7887
-0.3108 -0.2167 0.3263   0.6216 0.4333 -0.6526
-0.1821 -0.4572 0.08852   0.3642 0.9144 -0.177
0.06826 -0.925 -0.3739   0.06826 -0.925 -0.3739
0.1696 -0.9227 -0.3463   0.1696 -0.9227 -0.3463
0.7603 -0.1901 0.6211   0.7603 -0.1901 0.6211
0.7706 -0.1142 0.627   0.7706 -0.1142 0.627
0.4783 -0.1179 0.08552   -0.9566 0.2358 -0.171
0.1917 -0.1215 -0.4455   -0.3833 0.2429 0.8911
-0.1006 -0.1251 -0.987   -0.1006 -0.1251 -0.987
-0.1629 -0.07188 -0.984   -0.1629 -0.07188 -0.984
-0.2349 0.282 -0.3396   0.4699 -0.5639 0.6791
-0.2619 0.4144 -0.09827   0.5238 -0.8289 0.1965
-0.3339 0.7683 0.5462   -0.3339 0.7683 0.5462
-0.3767 0.6951 0.6123   -0.3767 0.6951 0.6123
-0.7128 -0.6453 0.2749   -0.7128 -0.6453 0.2749
-0.6552 -0.7237 0.2169   -0.6552 -0.7237 0.2169
-0.1744 -0.4622 0.07738   0.3488 0.9243 -0.1548
0.4752 -0.1089 -0.1112   -0.9504 0.2177 0.2223
0.956 0.1526 -0.2507   0.956 0.1526 -0.2507
0.9919 0.08031 -0.09794   0.9919 0.08031 -0.09794
0.8182 -0.3126 0.4825   0.8182 -0.3126 0.4825
0.7132 -0.4201 0.5611   0.7132 -0.4201 0.5611
0.3536 -0.3257 -0.1375   -0.7072 0.6514 0.275
0.2826 -0.307 -0.2754   -0.5652 0.6141 0.5509
-0.07706 -0.2127 -0.9741   -0.07706 -0.2127 -0.9741
-0.05748 -0.1892 -0.9802   -0.05748 -0.1892 -0.9802
0.94 -0.05017 0.3374   0.94 -0.05017 0.3374
0.9621 -0.05338 0.2676   0.9621 -0.05338 0.2676
0.6609 -0.134 -0.7384   0.6609 -0.134 -0.7384
0.6102 -0.1163 -0.7837   0.6102 -0.1163 -0.7837
0.5881 0.284 0.7573   0.5881 0.284 0.7573
0.3878 0.5024 0.7728   0.3878 0.5024 0.7728
0.09733 0.7769 0.6221   0.09733 0.7769 0.6221
-0.3178 0.9033 0.2882   -0.3178 0.9033 0.2882
-0.5388 0.8408 0.05261   -0.5388 0.8408 0.05261
-0.6398 0.7437 -0.1937   -0.6398 0.7437 -0.1937
0.8759 0.2743 -0.3969   0.8759 0.2743 -0.3969
0.9208 0.1148 -0.3727   0.9208 0.1148 -0.3727
0.3131 -0.9492 -0.03114   0.3131 -0.9492 -0.03114
0.196 -0.9801 0.0316   0.196 -0.9801 0.0316
-0.05835 -0.4708 0.1579   0.1167 0.9416 -0.3159
-0.365 0.1432 0.3102   0.7301 -0.2863 -0.6205
-0.6194 0.6525 0.4366   -0.6194 0.6525 0.4366
-0.6477 0.6601 0.3804   -0.6477 0.6601 0.3804
-0.3922 -0.5454 -0.7407   -0.3922 -0.5454 -0.7407
-0.3298 -0.5315 -0.7802   -0.3298 -0.5315 -0.7802
0.3225 0.926 -0.1963   0.3225 0.926 -0.1963
0.3102 0.9377 -0.1565   0.3102 0.9377 -0.1565
0.01031 0.4749 -0.1561   -0.02062 -0.9498 0.3122
-0.4294 -0.2036 -0.1555   0.8587 0.4073 0.3109
-0.7293 -0.6664 -0.155   -0.7293 -0.6664 -0.155
-0.6809 -0.7047 -0.1995   -0.6809 -0.7047 -0.1995
0.6431 -0.08469 -0.7611   0.6431 -0.08469 -0.7611
0.6311 0.6007 -0.4908   0.6311 0.6007 -0.4908
0.3532 0.2459 -0.2545   -0.7065 -0.4918 0.509
-0.1737 -0.427 0.1936   0.3475 0.854 -0.3872
-0.4516 -0.7818 0.4299   -0.4516 -0.7818 0.4299
-0.4177 -0.775 0.4742   -0.4177 -0.775 0.4742
0.8414 0.3156 0.4387   0.8414 0.3156 0.4387
0.8765 0.2938 0.3813   0.8765 0.2938 0.3813
0.2097 -0.9311 -0.2985   0.2097 -0.9311 -0.2985
0.1009 -0.9664 -0.2366   0.1009 -0.9664 -0.2366
-0.4015 -0.3856 0.8307   -0.4015 -0.3856 0.8307
-0.4042 -0.2206 0.8877   -0.4042 -0.2206 0.8877
0.2049 0.9599 0.1911   0.2049 0.9599 0.1911
0.3327 0.9409 0.06394   0.3327 0.9409 0.06394
0.8972 0.03804 -0.44   0.8972 0.03804 -0.44
0.907 -0.1559 -0.3911   0.907 -0.1559 -0.3911
0.3793 -0.7478 0.545   0.3793 -0.7478 0.545
0.3284 -0.6812 0.6543   0.3284 -0.6812 0.6543
0.4683 0.6591 0.5885   0.4683 0.6591 0.5885
0.4598 0.6978 0.5492   0.4598 0.6978 0.5492
0.3263 0.1129 0.3616   -0.6526 -0.2258 -0.7233
0.2063 -0.4124 0.1932   -0.4127 0.8248 -0.3865
0.07278 -0.9973 0.005738   0.07278 -0.9973 0.005738
0.3073 -0.9433 0.1252   0.3073 -0.9433 0.1252
0.5262 -0.8115 0.2543   0.5262 -0.8115 0.2543
0.6638 -0.6421 0.3836   0.6638 -0.6421 0.3836
-0.8834 -0.4594 0.09221   -0.8834 -0.4594 0.09221
-0.9186 -0.3613 0.1603   -0.9186 -0.3613 0.1603
-0.211 0.3392 0.9167   -0.211 0.3392 0.9167
-0.1682 0.3639 0.9161   -0.1682 0.3639 0.9161
-0.7742 -0.4904 -0.4002   -0.7742 -0.4904 -0.4002
-0.6712 -0.6379 -0.3775   -0.6712 -0.6379 -0.3775
-0.08765 -0.9929 0.08099   -0.08765 -0.9929 0.08099
0.3327 -0.9101 -0.247   0.3327 -0.9101 -0.247
0.7217 -0.113 0.683   0.7217 -0.113 0.683
0.6608 -0.111 0.7423   0.6608 -0.111 0.7423
-0.2773 -0.904 0.3254   -0.2773 -0.904 0.3254
0.2661 -0.9631 0.03927   0.2661 -0.9631 0.03927
0.9082 0.4179 -0.02083   0.9082 0.4179 -0.02083
0.8908 0.4514 0.05137   0.8908 0.4514 0.05137
0.1183 -0.4375 0.8914   0.1183 -0.4375 0.8914
0.01969 -0.5634 0.8259   0.01969 -0.5634 0.8259
-0.204 -0.9219 -0.3293   -0.204 -0.9219 -0.3293
-0.4658 -0.88 0.09345   -0.4658 -0.88 0.09345
0.5643 0.08051 0.8216   0.5643 0.08051 0.8216
0.6242 0.1284 0.7706   0.6242 0.1284 0.7706
0.4935 -0.04556 0.06595   -0.9871 0.09113 -0.1319
0.444 -0.1115 -0.201   -0.888 0.223 0.4021
0.3133 -0.2855 -0.9057   0.3133 -0.2855 -0.9057
0.2092 -0.2445 -0.9468   0.2092 -0.2445 -0.9468
-0.8081 0.5711 -0.1443   -0.8081 0.5711 -0.1443
-0.7605 0.6483 -0.03663   -0.7605 0.6483 -0.03663
0.5515 0.7452 0.3748   0.5515 0.7452 0.3748
0.886 0.4619 0.04037   0.886 0.4619 0.04037
-0.09576 -0.833 0.545   -0.09576 -0.833 0.545
-0.1796 -0.8182 0.5462   -0.1796 -0.8182 0.5462
-0.2803 -0.2169 0.3527   0.5607 0.4337 -0.7054
-0.3642 0.2841 0.1915   0.7284 -0.5681 -0.383
-0.4649 0.8854 -0.002026   -0.4649 0.8854 -0.002026
-0.4739 0.8802 -0.02686   -0.4739 0.8802 -0.02686
-0.4267 0.2598 0.02042   0.8534 -0.5196 -0.04083
-0.383 -0.3149 0.06422   0.766 0.6299 -0.1284
-0.3358 -0.9353 0.1115   -0.3358 -0.9353 0.1115
-0.3138 -0.9245 0.2164   -0.3138 -0.9245 0.2164
-0.205 0.01191 0.9787   -0.205 0.01191 0.9787
-0.1889 0.09842 0.977   -0.1889 0.09842 0.977
-0.1767 -0.07033 0.4624   0.3534 0.1407 -0.9249
-0.1576 -0.3329 -0.3382   0.3153 0.6657 0.6763
-0.1454 -0.5016 -0.8528   -0.1454 -0.5016 -0.8528
-0.1214 -0.4775 -0.8702   -0.1214 -0.4775 -0.8702
-0.01189 -0.1928 -0.4612   0.02378 0.3857 0.9223
0.1941 0.3426 0.3081   -0.3881 -0.6853 -0.6163
0.3036 0.6273 0.7172   0.3036 0.6273 0.7172
0.3178 0.5949 0.7383   0.3178 0.5949 0.7383
0.2763 0.09947 0.4047   -0.5526 -0.1989 -0.8093
0.231 -0.4416 0.04031   -0.462 0.8832 -0.08063
0.1895 -0.937 -0.2933   0.1895 -0.937 -0.2933
0.2447 -0.9099 -0.3349   0.2447 -0.9099 -0.3349
0.9261 0.3513 -0.1378   0.9261 0.3513 -0.1378
0.8849 0.4603 -0.07125   0.8849 0.4603 -0.07125
-0.6672 0.3579 0.6533   -0.6672 0.3579 0.6533
-0.5291 0.7722 0.3518   -0.5291 0.7722 0.3518
-0.344 0.3619 -0.02724   0.6879 -0.7237 0.05448
-0.1282 -0.1164 -0.4691   0.2564 0.2328 0.9381
0.0569 -0.5267 -0.8481   0.0569 -0.5267 -0.8481
0.08778 -0.4575 -0.8849   0.08778 -0.4575 -0.8849
0.06463 0.7923 -0.6067   0.06463 0.7923 -0.6067
0.07894 0.8445 -0.5298   0.07894 0.8445 -0.5298
0.1675 0.3673 -0.295   -0.335 -0.7345 0.5901
0.3075 -0.3869 0.0759   -0.615 0.7738 -0.1518
0.3961 -0.8641 0.3106   0.3961 -0.8641 0.3106
0.3768 -0.8707 0.3162   0.3768 -0.8707 0.3162
0.1947 -0.445 0.1186   -0.3894 0.89 -0.2372
-0.1622 0.3893 -0.2687   0.3244 -0.7785 0.5373
-0.3443 0.8149 -0.4663   -0.3443 0.8149 -0.4663
-0.3753 0.7827 -0.4965   -0.3753 0.7827 -0.4965
-0.3005 -0.8802 -0.3673   -0.3005 -0.8802 -0.3673
-0.3168 -0.8648 -0.3896   -0.3168 -0.8648 -0.3896
-0.5336 0.4672 -0.705   -0.5336 0.4672 -0.705
-0.5175 0.6158 -0.5941   -0.5175 0.6158 -0.5941
-0.1942 0.7545 0.6269   -0.1942 0.7545 0.6269
-0.5661 -0.164 0.8079   -0.5661 -0.164 0.8079
-0.6881 -0.511 0.5151   -0.6881 -0.511 0.5151
-0.6277 -0.7112 0.3164   -0.6277 -0.7112 0.3164
0.7626 -0.644 0.061   0.7626 -0.644 0.061
0.7613 -0.644 0.07525   0.7613 -0.644 0.07525
-0.5446 -0.707 0.4512   -0.5446 -0.707 0.4512
-0.6018 -0.6601 0.4497   -0.6018 -0.6601 0.4497
-0.2051 -0.3859 0.2429   0.4102 0.7718 -0.4858
0.4791 0.08696 -0.1137   -0.9582 -0.1739 0.2273
0.8758 0.3611 -0.3204   0.8758 0.3611 -0.3204
0.8558 0.3925 -0.3369   0.8558 0.3925 -0.3369
0.3552 0.279 -0.2144   -0.7104 -0.5581 0.4288
-0.4923 0.08702 -0.007029   0.9846 -0.174 0.01406
-0.993 -0.02641 0.1155   -0.993 -0.02641 0.1155
-0.9883 -0.1522 -0.01039   -0.9883 -0.1522 -0.01039
-0.5989 -0.5493 -0.5828   -0.5989 -0.5493 -0.5828
-0.3319 -0.6543 -0.6795   -0.3319 -0.6543 -0.6795
0.6559 -0.6618 -0.363   0.6559 -0.6618 -0.363
0.8463 -0.4517 -0.2824   0.8463 -0.4517 -0.2824
0.936 0.3 -0.1841   0.936 0.3 -0.1841
0.8126 0.542 -0.2142   0.8126 0.542 -0.2142
-0.2222 0.7552 -0.6166   -0.2222 0.7552 -0.6166
-0.406 0.6526 -0.6397   -0.406 0.6526 -0.6397
-0.7363 -0.5997 -0.3135   -0.7363 -0.5997 -0.3135
-0.6295 -0.7574 -0.1734   -0.6295 -0.7574 -0.1734
0.1648 -0.8942 0.4163   0.1648 -0.8942 0.4163
0.2608 -0.8287 0.4953   0.2608 -0.8287 0.4953
0.01681 -0.351 0.3557   -0.03361 0.7021 -0.7113
-0.335 0.3376 0.1543   0.6699 -0.6752 -0.3087
-0.5789 0.8152 0.01471   -0.5789 0.8152 0.01471
-0.5517 0.8215 0.144   -0.5517 0.8215 0.144
-0.2044 0.425 0.8818   -0.2044 0.425 0.8818
0.03981 0.8695 0.4923   0.03981 0.8695 0.4923
-0.8078 0.3476 0.476   -0.8078 0.3476 0.476
-0.9002 0.1961 0.3888   -0.9002 0.1961 0.3888
-0.0644 -0.6105 -0.7894   -0.0644 -0.6105 -0.7894
-0.005111 -0.5691 -0.8222   -0.005111 -0.5691 -0.8222
-0.008565 0.05764 -0.4966   0.01713 -0.1153 0.9932
-0.0103 0.3731 -0.3327   0.02061 -0.7462 0.6654
-0.01376 0.9999 -0.00703   -0.01376 0.9999 -0.00703
-0.0811 0.9896 0.1187   -0.0811 0.9896 0.1187
-0.6535 0.05219 0.7551   -0.6535 0.05219 0.7551
-0.7721 -0.1727 0.6116   -0.7721 -0.1727 0.6116
-0.8918 -0.4393 0.1086   -0.8918 -0.4393 0.1086
-0.8831 -0.457 -0.106   -0.8831 -0.457 -0.106
0.01595 0.9982 -0.05791   0.01595 0.9982 -0.05791
0.05357 0.996 -0.07186   0.05357 0.996 -0.07186
-0.06678 0.4681 -0.1626   0.1336 -0.9362 0.3251
-0.2459 -0.3177 -0.2976   0.4919 0.6355 0.5952
-0.3663 -0.8456 -0.3883   -0.3663 -0.8456 -0.3883
-0.3413 -0.7934 -0.504   -0.3413 -0.7934 -0.504
-0.1037 -0.03632 -0.9939   -0.1037 -0.03632 -0.9939
-0.003149 -0.1356 -0.9908   -0.003149 -0.1356 -0.9908
0.08924 -0.5756 -0.8128   0.08924 -0.5756 -0.8128
0.0937 -0.7694 -0.6319   0.0937 -0.7694 -0.6319
-0.1896 -0.4314 -0.1672   0.3792 0.8628 0.3345
-0.424 -0.1516 0.2173   0.8481 0.3032 -0.4346
-0.7073 0.1864 0.6819   -0.7073 0.1864 0.6819
-0.7081 0.1961 0.6783   -0.7081 0.1961 0.6783
-0.4444 -0.07039 0.2181   0.8888 0.1408 -0.4361
-0.1468 -0.3711 -0.3012   0.2936 0.7422 0.6025
0.1169 -0.6376 -0.7615   0.1169 -0.6376 -0.7615
0.1503 -0.6388 -0.7545   0.1503 -0.6388 -0.7545
0.07725 -0.3983 -0.2922   -0.1545 0.7967 0.5843
-0.04745 0.01249 0.4976   0.0949 -0.02497 -0.9952
-0.1205 0.253 0.9599   -0.1205 0.253 0.9599
-0.1163 0.388 0.9143   -0.1163 0.388 0.9143
0.01073 0.9997 -0.02407   0.01073 0.9997 -0.02407
-0.01893 0.9975 -0.06827   -0.01893 0.9975 -0.06827
-0.5063 0.07876 0.8588   -0.5063 0.07876 0.8588
-0.4237 0.09048 0.9013   -0.4237 0.09048 0.9013
0.3635 0.7063 0.6075   0.3635 0.7063 0.6075
0.5589 0.777 0.2895   0.5589 0.777 0.2895
0.6694 0.7234 -0.1692   0.6694 0.7234 -0.1692
0.7115 0.7027 0.007137   0.7115 0.7027 0.007137
0.6439 -0.3621 0.674   0.6439 -0.3621 0.674
0.5195 -0.3133 0.795   0.5195 -0.3133 0.795
0.1042 0.3116 0.9445   0.1042 0.3116 0.9445
-0.1764 0.3285 0.9279   -0.1764 0.3285 0.9279
-0.6343 -0.1128 0.7648   -0.6343 -0.1128 0.7648
-0.7571 0.1108 0.6438   -0.7571 0.1108 0.6438
